HTTrack3.49-2 launched on Wed, 03 Jan 2024 17:24:59 at https://specter.solutions +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/*
(webhttrack -q -%i -w https://specter.solutions -O "/home/kim/websites/specter" -n -t -%P -p7 -N0 -s2 -p7 -D -a -K0 -c4 -%k -r10 -A25000 -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -%s -%u )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

17:39:15	Warning: 	File has moved from https://specter.solutions/?p=4643 to https://specter.solutions/liquid-for-bitcoiners-4-4-financial-securities-infrastructure/
17:39:15	Warning: 	HTML file (158216 bytes) retransferred due to lack of cache: https://specter.solutions/2021/10/22/
17:39:17	Warning: 	HTML file (819 bytes) retransferred due to lack of cache: https://specter.solutions/?p=8018
17:39:19	Warning: 	Moved Permanently for https://specter.solutions/?p=8018
17:39:19	Warning: 	File has moved from https://specter.solutions/?p=8018 to https://specter.solutions/73eba6c85c8fcf123d7af471c912646d/
17:39:19	Warning: 	HTML file (156478 bytes) retransferred due to lack of cache: https://specter.solutions/2023/07/16/
17:39:23	Warning: 	HTML file (849 bytes) retransferred due to lack of cache: https://specter.solutions/?p=3440
17:39:25	Warning: 	Moved Permanently for https://specter.solutions/?p=3440
17:39:25	Warning: 	File has moved from https://specter.solutions/?p=3440 to https://specter.solutions/hardware-wallets-can-be-hacked-but-this-is-fine/
17:39:25	Warning: 	HTML file (157367 bytes) retransferred due to lack of cache: https://specter.solutions/2019/01/05/
17:39:27	Warning: 	HTML file (879 bytes) retransferred due to lack of cache: https://specter.solutions/?p=3583
17:39:29	Warning: 	Moved Permanently for https://specter.solutions/?p=3583
17:39:29	Warning: 	File has moved from https://specter.solutions/?p=3583 to https://specter.solutions/ecdsa-is-not-that-bad-two-party-signing-without-schnorr-or-bls/
17:39:29	Warning: 	HTML file (158196 bytes) retransferred due to lack of cache: https://specter.solutions/2018/10/14/
